00:33:18;OFF;25;1,470;1,890;2,000;2,080
00:33:25;OFF;25;1,470;2,012;2,000;2,212
00:33:32;OFF;25;1,470;2,017;2,000;2,207
00:33:39;OFF;25;1,470;1,880;2,000;2,100
00:33:45;OFF;25;1,475;1,997;2,000;2,036
00:33:52;OFF;25;1,470;2,002;2,000;2,041
00:33:59;OFF;25;1,470;1,890;2,000;2,095
00:34:06;OFF;25;1,470;1,992;2,000;2,041
00:34:12;OFF;25;1,470;2,031;2,000;2,231
00:34:19;OFF;25;1,470;1,885;2,000;2,119
00:34:26;OFF;25;1,470;1,997;2,000;2,036
00:34:33;OFF;25;1,475;1,992;2,000;1,948
00:34:39;OFF;25;1,475;1,895;2,000;2,090
00:34:46;OFF;25;1,470;1,997;2,000;2,036
00:34:53;OFF;25;1,475;1,890;2,000;2,104
00:35:00;OFF;25;1,470;1,992;2,000;1,943
00:35:07;OFF;25;1,475;1,880;2,000;2,104
00:35:13;OFF;25;1,470;1,885;2,000;2,114
00:35:20;OFF;25;1,475;1,987;2,000;1,938
00:35:27;OFF;25;1,475;2,017;2,000;2,217
00:35:34;OFF;25;1,470;1,895;2,000;2,090
00:35:40;OFF;25;1,475;1,997;2,000;2,036
00:35:47;OFF;25;1,470;1,987;2,000;1,934
00:35:54;OFF;25;1,479;1,987;2,000;1,934
00:36:01;OFF;25;1,475;2,021;2,000;2,227
00:36:07;OFF;25;1,475;1,885;2,000;2,100
00:36:14;OFF;25;1,475;1,885;2,000;2,109
00:36:21;OFF;25;1,470;1,895;2,000;2,104
00:36:28;OFF;25;1,470;1,997;2,000;2,046
00:36:34;OFF;25;1,475;2,031;2,000;2,246
00:36:41;OFF;25;1,475;1,992;2,000;1,948
00:36:48;OFF;25;1,475;1,992;2,000;1,953
00:36:55;OFF;25;1,475;1,987;2,000;1,943
00:37:02;OFF;25;1,475;1,904;2,000;2,100
00:37:08;OFF;25;1,470;1,899;2,000;2,100
00:37:15;OFF;25;1,475;1,895;2,000;2,100
00:37:22;OFF;25;1,475;1,880;2,000;2,114
00:37:29;OFF;25;1,475;1,899;2,000;2,090
00:37:35;OFF;25;1,475;1,997;2,000;2,031
00:37:42;OFF;25;1,470;1,982;2,000;1,934
00:37:49;OFF;25;1,475;1,997;2,000;1,934
00:37:56;OFF;25;1,475;1,890;2,000;2,085
00:38:02;OFF;25;1,475;1,992;2,000;2,031
00:38:09;OFF;25;1,470;2,012;2,000;2,217
00:38:16;OFF;25;1,479;2,002;2,000;2,031
00:38:23;OFF;25;1,475;2,021;2,000;2,222
00:38:30;OFF;25;1,475;2,017;2,000;2,212
00:38:36;OFF;25;1,475;1,880;2,000;2,100
00:38:43;OFF;25;1,470;1,890;2,000;2,109
00:38:50;OFF;25;1,475;1,987;2,000;1,938
00:38:57;OFF;25;1,479;2,002;2,000;2,041
00:39:03;OFF;25;1,475;2,021;2,000;2,231
00:39:10;OFF;25;1,479;1,895;2,000;2,100
00:39:17;OFF;25;1,479;1,997;2,000;2,041
00:39:24;OFF;25;1,479;2,021;2,000;2,227
00:39:30;OFF;25;1,475;1,895;2,000;2,119
00:39:37;OFF;25;1,479;1,895;2,000;2,100
00:39:44;OFF;25;1,479;1,987;2,000;1,943
00:39:51;OFF;25;1,479;1,890;2,000;2,090
00:39:58;OFF;25;1,479;1,895;2,000;2,095
00:40:04;OFF;25;1,475;1,987;2,000;1,934
00:40:11;OFF;25;1,475;1,982;2,000;1,943
00:40:18;OFF;25;1,479;2,021;2,000;2,227
00:40:25;OFF;25;1,479;1,992;2,000;1,938
00:40:31;OFF;25;1,479;1,997;2,000;2,036
00:40:38;OFF;25;1,479;2,021;2,000;2,217
00:40:45;OFF;25;1,479;2,002;2,000;2,041
00:40:52;OFF;25;1,475;1,895;2,000;2,095
00:40:58;OFF;25;1,475;1,895;2,000;2,095
00:41:05;OFF;25;1,475;1,992;2,000;1,938
00:41:12;OFF;25;1,479;1,890;2,000;2,114
00:41:19;OFF;25;1,475;2,026;2,000;2,227
00:41:25;OFF;25;1,479;1,885;2,000;2,109
00:41:32;OFF;25;1,484;2,026;2,000;2,222
00:41:39;OFF;25;1,475;2,002;2,000;2,041
00:41:46;OFF;25;1,479;1,997;2,000;2,041
00:41:53;OFF;25;1,475;2,021;2,000;2,222
00:41:59;OFF;25;1,479;2,007;2,000;2,036
00:42:06;OFF;25;1,479;1,987;2,000;1,938
00:42:13;OFF;25;1,479;1,997;2,000;2,036
00:42:20;OFF;25;1,479;1,992;2,000;1,943
00:42:26;OFF;25;1,479;1,895;2,000;2,104
00:42:33;OFF;25;1,479;1,992;2,000;2,046
00:42:40;OFF;25;1,479;2,007;2,000;2,056
00:42:47;OFF;25;1,484;1,895;2,000;2,104
00:42:53;OFF;25;1,479;1,885;2,000;2,109
00:43:00;OFF;25;1,479;1,885;2,000;2,114
00:43:07;OFF;25;1,479;1,992;2,000;2,041
00:43:14;OFF;25;1,479;1,987;2,000;1,943
00:43:21;OFF;25;1,479;2,002;2,000;2,046
00:43:27;OFF;25;1,479;2,017;2,000;2,222
00:43:34;OFF;25;1,484;1,992;2,000;1,963
00:43:41;OFF;25;1,484;1,890;2,000;2,119
00:43:48;OFF;25;1,475;1,895;2,000;2,104
00:43:54;OFF;25;1,479;1,895;2,000;2,104
00:44:01;OFF;25;1,479;2,017;2,000;2,231
00:44:08;OFF;25;1,484;1,895;2,000;2,095
00:44:15;OFF;25;1,479;2,021;2,000;2,227
00:44:21;OFF;25;1,479;2,021;2,000;2,227
00:44:28;OFF;25;1,484;1,895;2,000;2,100
00:44:35;OFF;25;1,479;1,890;2,000;2,104
00:44:42;OFF;25;1,484;1,997;2,000;1,958
00:44:49;OFF;25;1,484;1,987;2,000;1,948
00:44:55;OFF;25;1,484;2,021;2,000;2,231
00:45:02;OFF;25;1,484;1,895;2,000;2,100
00:45:09;OFF;25;1,479;1,895;2,000;2,095
00:45:16;OFF;25;1,489;1,895;2,000;2,095
00:45:22;OFF;25;1,479;2,021;2,000;2,227
00:45:29;OFF;25;1,479;1,885;2,000;2,114
00:45:36;OFF;25;1,484;1,899;2,000;2,104
00:45:43;OFF;25;1,484;2,021;2,000;2,231
00:45:49;OFF;25;1,484;1,885;2,000;2,119
00:45:56;OFF;25;1,484;1,899;2,000;2,114
00:46:03;OFF;25;1,489;1,885;2,000;2,124
00:46:10;OFF;25;1,484;1,895;2,000;2,104
00:46:16;OFF;25;1,479;1,890;2,000;2,104
00:46:23;OFF;25;1,484;1,885;2,000;2,124
00:46:30;OFF;25;1,484;1,885;2,000;2,119
00:46:37;OFF;25;1,484;2,007;2,000;2,065
00:46:44;OFF;25;1,489;1,992;2,000;1,948
00:46:50;OFF;25;1,484;1,992;2,000;1,958
00:46:57;OFF;25;1,494;1,895;2,000;2,100
00:47:04;OFF;25;1,484;2,002;2,000;2,051
00:47:11;OFF;25;1,484;2,026;2,000;2,251
00:47:17;OFF;25;1,484;1,885;2,000;2,114
00:47:24;OFF;25;1,489;2,002;2,000;2,046
00:47:31;OFF;25;1,484;2,021;2,000;2,222
00:47:38;OFF;25;1,484;1,890;2,000;2,104
00:47:44;OFF;25;1,484;1,899;2,000;2,100
00:47:51;OFF;25;1,484;1,982;2,000;1,943
00:47:58;OFF;25;1,484;1,890;2,000;2,095
00:48:05;OFF;25;1,484;1,997;2,000;2,041
00:48:12;OFF;25;1,484;1,997;2,000;2,046
00:48:18;OFF;25;1,479;2,002;2,000;2,046
00:48:25;OFF;25;1,479;1,885;2,000;2,114
00:48:32;OFF;25;1,484;2,021;2,000;2,227
00:48:39;OFF;25;1,484;1,895;2,000;2,095
00:48:45;OFF;25;1,484;1,895;2,000;2,104
00:48:52;OFF;25;1,484;2,002;2,000;2,051
00:48:59;OFF;25;1,479;1,997;2,000;2,041
00:49:06;OFF;25;1,484;2,026;2,000;2,231
00:49:12;OFF;25;1,484;1,890;2,000;2,109
00:49:19;OFF;25;1,484;2,021;2,000;2,222
00:49:26;OFF;25;1,484;1,987;2,000;1,934
00:49:33;OFF;25;1,484;1,997;2,000;2,036
00:49:39;OFF;25;1,489;2,026;2,000;2,231
00:49:46;OFF;25;1,479;2,026;2,000;2,236
00:49:53;OFF;25;1,484;1,987;2,000;1,943
00:50:00;OFF;25;1,484;2,002;2,000;2,046
00:50:07;OFF;25;1,484;1,992;2,000;1,943
00:50:13;OFF;25;1,484;1,987;2,000;1,938
00:50:20;OFF;25;1,484;1,992;2,000;1,948
00:50:27;OFF;25;1,494;1,899;2,000;2,100
00:50:34;OFF;25;1,489;1,992;2,000;1,948
00:50:40;OFF;25;1,489;1,885;2,000;2,114
00:50:47;OFF;25;1,484;1,890;2,000;2,109
00:50:54;OFF;25;1,484;1,992;2,000;1,943
00:51:01;OFF;25;1,489;2,017;2,000;2,227
00:51:07;OFF;25;1,489;2,021;2,000;2,231
00:51:14;OFF;25;1,489;2,021;2,000;2,227
00:51:21;OFF;25;1,484;1,997;2,000;1,943
00:51:28;OFF;25;1,484;1,992;2,000;1,943
00:51:35;OFF;25;1,484;2,026;2,000;2,231
00:51:41;OFF;25;1,489;2,021;2,000;2,222
00:51:48;OFF;25;1,489;2,026;2,000;2,227
00:51:55;OFF;25;1,484;1,895;2,000;2,100
00:52:02;OFF;25;1,484;2,021;2,000;2,236
00:52:08;OFF;25;1,484;2,026;2,000;2,227
00:52:15;OFF;25;1,484;1,895;2,000;2,100
00:52:22;OFF;25;1,484;1,987;2,000;1,948
00:52:29;OFF;25;1,489;1,992;2,000;1,948
00:52:35;OFF;25;1,484;1,895;2,000;2,100
00:52:42;OFF;25;1,484;2,021;2,000;2,222
00:52:49;OFF;25;1,489;1,899;2,000;2,104
00:52:56;OFF;25;1,484;1,895;2,000;2,104
00:53:03;OFF;25;1,489;2,002;2,000;2,061
00:53:09;OFF;25;1,489;2,012;2,000;2,061
00:53:16;OFF;25;1,489;1,992;2,000;1,948
00:53:23;OFF;25;1,489;1,895;2,000;2,100
00:53:30;OFF;25;1,489;1,899;2,000;2,100
00:53:36;OFF;25;1,494;1,890;2,000;2,114
00:53:43;OFF;25;1,489;1,895;2,000;2,095
00:53:50;OFF;25;1,489;2,007;2,000;2,046
00:53:57;OFF;25;1,489;2,002;2,000;2,046
00:54:03;OFF;25;1,489;2,002;2,000;2,051
00:54:10;OFF;25;1,489;1,890;2,000;2,119
00:54:17;OFF;25;1,489;1,885;2,000;2,109
00:54:24;OFF;25;1,484;1,987;2,000;1,948
00:54:30;OFF;25;1,489;1,987;2,000;1,948
00:54:37;OFF;25;1,484;1,997;2,000;2,041
00:54:44;OFF;25;1,489;1,895;2,000;2,104
00:54:51;OFF;25;1,489;1,899;2,000;2,104
00:54:58;OFF;25;1,489;1,890;2,000;2,119
00:55:04;OFF;25;1,484;1,885;2,000;2,114
00:55:11;OFF;25;1,494;1,899;2,000;2,104
00:55:18;OFF;25;1,489;1,992;2,000;1,943
00:55:25;OFF;25;1,494;1,895;2,000;2,100
00:55:31;OFF;25;1,499;1,890;2,000;2,114
00:55:38;OFF;25;1,484;1,992;2,000;1,953
00:55:45;OFF;25;1,499;2,007;2,000;2,046
00:55:52;OFF;25;1,494;2,002;2,000;2,046
00:55:58;OFF;25;1,489;2,007;2,000;2,046
00:56:05;OFF;25;1,489;1,904;2,000;2,104
00:56:12;OFF;25;1,494;1,895;2,000;2,119
00:56:19;OFF;25;1,494;2,031;2,000;2,246
00:56:26;OFF;25;1,494;1,895;2,000;2,104
00:56:32;OFF;25;1,489;1,895;2,000;2,109
00:56:39;OFF;25;1,494;1,904;2,000;2,104
00:56:46;OFF;25;1,489;2,002;2,000;2,046
00:56:53;OFF;25;1,494;2,026;2,000;2,231
00:56:59;OFF;25;1,494;1,885;2,000;2,119
00:57:06;OFF;25;1,494;2,002;2,000;2,046
